2024/08/06 10:05,35.4,57.0,86.8
2024/08/06 10:10,34.9,57.2,86.2
2024/08/06 10:15,34.8,56.3,85.8
2024/08/06 10:20,34.9,56.9,86.1
2024/08/06 10:25,34.9,56.2,86.0
2024/08/06 10:30,34.9,55.5,85.8
2024/08/06 10:35,34.9,58.2,86.4
2024/08/06 10:40,34.3,55.9,85.1
2024/08/06 10:45,35.5,54.4,86.4
2024/08/06 10:50,35.6,55.2,86.7
2024/08/06 10:55,35.9,53.8,86.8
2024/08/06 11:00,36.0,53.7,86.9
2024/08/06 11:05,36.2,49.6,86.3
2024/08/06 11:10,37.1,50.2,87.6
2024/08/06 11:15,37.2,49.1,87.5
2024/08/06 11:20,37.6,49.9,88.2
2024/08/06 11:25,37.1,51.2,87.8
2024/08/06 11:30,36.7,48.8,86.8
2024/08/06 11:35,37.7,50.1,88.4
2024/08/06 11:40,36.8,49.2,87.0
2024/08/06 11:45,36.6,49.8,86.9
2024/08/06 11:50,36.6,49.7,86.8
2024/08/06 11:55,36.7,47.4,86.5
2024/08/06 12:00,37.8,47.1,87.8
2024/08/06 12:05,37.6,47.4,87.6
2024/08/06 12:10,37.7,47.6,87.8
2024/08/06 12:15,38.7,45.9,88.7
2024/08/06 12:20,38.7,45.3,88.5
2024/08/06 12:25,39.2,44.0,88.8
2024/08/06 12:30,40.0,43.0,89.6
2024/08/06 12:35,40.0,42.6,89.5
2024/08/06 12:40,40.0,42.4,89.4
2024/08/06 12:45,40.3,39.9,89.2
2024/08/06 12:50,41.5,40.0,90.6
2024/08/06 12:55,41.6,38.9,90.5
2024/08/06 13:00,42.6,39.4,91.8
2024/08/06 13:05,42.3,44.3,92.8
2024/08/06 13:10,38.1,47.6,88.3
2024/08/06 13:15,37.8,48.4,88.1
2024/08/06 13:20,37.9,47.9,88.1
2024/08/06 13:25,38.0,46.4,87.9
2024/08/06 13:30,39.7,45.6,89.9
2024/08/06 13:35,39.7,40.5,88.6
2024/08/06 13:40,42.3,40.3,91.7
2024/08/06 13:45,42.5,43.5,92.8
2024/08/06 13:50,40.8,44.4,90.9
2024/08/06 13:55,39.1,48.5,89.8
2024/08/06 14:00,39.1,52.8,90.9
2024/08/06 14:05,37.0,57.9,89.2
2024/08/06 14:10,35.2,57.0,86.5
2024/08/06 14:15,35.5,57.5,87.0
2024/08/06 14:20,34.2,60.2,85.8
2024/08/06 14:25,34.2,63.5,86.4
2024/08/06 14:30,33.0,64.1,84.8
2024/08/06 14:35,33.0,65.1,85.0
2024/08/06 14:40,32.8,64.6,84.6
2024/08/06 14:45,32.6,66.2,84.6
2024/08/06 14:50,32.3,67.0,84.3
2024/08/06 14:55,32.4,67.3,84.5
2024/08/06 15:00,32.3,67.4,84.4
2024/08/06 15:05,32.1,68.1,84.2
2024/08/06 15:10,32.1,68.6,84.3
2024/08/06 15:15,32.0,69.6,84.3
2024/08/06 15:20,31.7,70.2,84.0
2024/08/06 15:25,31.4,71.0,83.7
2024/08/06 15:30,31.4,72.2,83.9
2024/08/06 15:35,31.1,72.4,83.4
2024/08/06 15:40,31.1,72.5,83.4
2024/08/06 15:45,30.9,74.1,83.4
2024/08/06 15:50,30.9,73.0,83.2
2024/08/06 15:55,31.0,74.1,83.6
2024/08/06 16:00,30.6,74.9,83.1
2024/08/06 16:05,30.9,72.1,83.1
2024/08/06 16:10,31.0,72.9,83.4
2024/08/06 16:15,31.0,71.8,83.2
2024/08/06 16:20,31.0,75.3,83.8
2024/08/06 16:25,30.6,76.4,83.3
2024/08/06 16:30,30.6,73.0,82.8
2024/08/06 16:35,30.6,74.0,82.9
2024/08/06 16:40,30.7,70.7,82.5
2024/08/06 16:45,30.6,71.7,82.6
2024/08/06 16:50,30.2,72.7,82.1
2024/08/06 16:55,29.9,77.3,82.3
2024/08/06 17:00,29.7,73.8,81.5
2024/08/06 17:05,29.6,76.2,81.7
2024/08/06 17:10,29.6,74.3,81.4
2024/08/06 17:15,29.7,74.1,81.5
2024/08/06 17:20,29.5,72.8,81.0
2024/08/06 17:25,29.5,74.6,81.3
2024/08/06 17:30,29.7,70.6,81.0
2024/08/06 17:35,29.8,74.7,81.8
2024/08/06 17:40,30.0,70.4,81.4
2024/08/06 17:45,30.2,70.3,81.7
2024/08/06 17:50,30.3,70.1,81.8
2024/08/06 17:55,30.4,71.0,82.1
2024/08/06 18:00,30.4,73.5,82.5
2024/08/06 18:05,30.6,70.6,82.4
2024/08/06 18:10,30.6,76.9,83.4
2024/08/06 18:15,30.0,73.7,81.9
2024/08/06 18:20,29.8,75.4,81.9
2024/08/06 18:25,29.4,79.0,81.8
2024/08/06 18:30,29.4,74.5,81.1
2024/08/06 18:35,29.2,74.8,80.9
2024/08/06 18:40,29.2,78.8,81.5
2024/08/06 18:45,29.4,74.0,81.1
2024/08/06 18:50,29.4,73.5,81.0
2024/08/06 18:55,29.5,74.1,81.2
2024/08/06 19:00,29.5,73.4,81.1
2024/08/06 19:05,29.5,73.5,81.2
2024/08/06 19:10,29.6,73.4,81.3
2024/08/06 19:15,29.6,73.3,81.3
2024/08/06 19:20,29.6,72.6,81.2
2024/08/06 19:25,29.5,72.9,81.1
2024/08/06 19:30,29.6,74.3,81.4
2024/08/06 19:35,29.0,75.2,80.6
2024/08/06 19:40,29.0,80.6,81.4
2024/08/06 19:45,29.0,76.5,80.8
2024/08/06 19:50,28.9,76.4,80.6
2024/08/06 19:55,28.9,76.3,80.6
2024/08/06 20:00,28.8,76.6,80.5
2024/08/06 20:05,28.8,77.1,80.6
2024/08/06 20:10,28.7,77.7,80.5
2024/08/06 20:15,28.7,78.0,80.6
2024/08/06 20:20,28.6,78.9,80.5
2024/08/06 20:25,28.6,78.9,80.5
2024/08/06 20:30,28.5,78.7,80.3
2024/08/06 20:35,28.6,82.8,81.1
2024/08/06 20:40,28.7,82.6,81.2
2024/08/06 20:45,28.8,82.0,81.3
2024/08/06 20:50,29.0,76.9,80.9
2024/08/06 20:55,28.8,78.1,80.7
2024/08/06 21:00,28.6,82.4,81.0
2024/08/06 21:05,28.6,79.2,80.6
2024/08/06 21:10,28.1,79.9,79.9
2024/08/06 21:15,28.1,79.0,79.7
